uid,name,sdn_type,programs,stratum,selection_hash,sentinel,source_dataset,source_record_id
46170,NABIL CHOUMAN & CO,Entity,SDGT,REMAINDER,00b388a193caefb6,true,us_ofac_sdn,sdn:46170
46429,SIBAVTORESURS,Entity,RUSSIA-EO14024,REMAINDER,00c1fabb68823b06,true,us_ofac_sdn,sdn:46429
46656,JOINT STOCK COMPANY ZAVOD KORPUSOV,Entity,RUSSIA-EO14024,REMAINDER,0074bebb2f8a4f7e,true,us_ofac_sdn,sdn:46656
47247,"ESFANJANI, Ali",Individual,IRAN-HR,REMAINDER,00979477ba86ef45,true,us_ofac_sdn,sdn:47247
47718,JOINT STOCK COMPANY VOSKRESENSKY AGGREGATION FACTORY,Entity,RUSSIA-EO14024,REMAINDER,0063d8014c8f6469,true,us_ofac_sdn,sdn:47718
49175,LIMITED LIABILITY COMPANY NEVA TOOL FACTORY,Entity,RUSSIA-EO14024,REMAINDER,009fdbc9efdcb494,true,us_ofac_sdn,sdn:49175
49178,JOINT STOCK COMPANY OBORONAUTO,Entity,RUSSIA-EO14024,REMAINDER,008c23406f3d75a4,true,us_ofac_sdn,sdn:49178
50040,AUDAX TRUST CONSULTING ESTABLISHMENT,Entity,RUSSIA-EO14024,REMAINDER,005b93343332c5b0,true,us_ofac_sdn,sdn:50040
51207,MOTO EXPORT DWC LLC,Entity,RUSSIA-EO14024,REMAINDER,00b45e9997cf0118,true,us_ofac_sdn,sdn:51207
51585,ATLAS NNB,Entity,RUSSIA-EO14024|UKRAINE-EO13662,REMAINDER,0074a6c1dea163e3,true,us_ofac_sdn,sdn:51585
52952,"ASADROUZ, Abbass",Individual,IRAN-EO13902,REMAINDER,0002e741a366b27e,true,us_ofac_sdn,sdn:52952
54162,"SABER, Sayyed Mohammad Reza Seddighi",Individual,IFSR|NPWMD,REMAINDER,002ad07457611848,true,us_ofac_sdn,sdn:54162
56365,VRG ENERGETICOS S.A. DE C.V.,Entity,ILLICIT-DRUGS-EO14059,REMAINDER,00459bfcf4ddbdb6,true,us_ofac_sdn,sdn:56365
57998,"CRUZ CABRERA, Jorge Fernando",Individual,ILLICIT-DRUGS-EO14059|SDGT,REMAINDER,009c4f7e8d04ce2a,true,us_ofac_sdn,sdn:57998
